property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,Servant room,Store room,furnishing_type,luxury_cat,floorNum_cat,price
0.0,94.0,2,2,2.0,2.0,1140.0,0,1,2,1.0,2.0,0.75
0.0,96.0,3,3,3.0,2.0,1058.0,0,0,2,1.0,0.0,1.25
0.0,96.0,3,4,4.0,2.0,1963.0,1,0,0,1.0,2.0,2.0
0.0,96.0,3,3,3.0,2.0,1176.0,0,1,2,1.0,0.0,1.3
0.0,53.0,3,4,3.0,2.0,1800.0,1,0,1,0.0,2.0,1.75
0.0,53.0,5,4,3.0,2.0,2880.0,1,0,1,0.0,2.0,2.0
0.0,87.0,3,3,4.0,2.0,2145.0,1,0,0,0.0,2.0,1.78
0.0,103.0,2,2,3.0,2.0,1410.7,0,0,0,0.0,0.0,1.15
0.0,60.0,3,3,3.0,0.0,1929.0,0,0,2,1.0,1.0,1.65
0.0,112.0,1,1,1.0,2.0,271.8,0,0,0,2.0,1.0,0.21
0.0,57.0,3,4,4.0,0.0,1800.0,1,0,2,0.0,2.0,2.75
0.0,82.0,4,4,4.0,2.0,2250.0,1,0,2,1.0,1.0,2.72
0.0,60.0,3,4,4.0,0.0,1934.8,1,0,0,1.0,0.0,2.4
0.0,90.0,3,3,3.0,0.0,2805.0,1,0,0,0.0,2.0,4.1
0.0,89.0,3,4,3.0,0.0,1982.2000000000005,1,0,0,2.0,1.0,1.12
0.0,110.0,2,2,3.0,0.0,1485.0000000000002,0,0,2,2.0,0.0,0.65
0.0,68.0,4,5,4.0,2.0,2790.0,1,0,0,0.0,2.0,11.0
0.0,110.0,3,3,3.0,2.0,1611.1,0,0,2,0.0,2.0,1.26
0.0,110.0,4,4,4.0,0.0,2436.5,0,0,0,0.0,2.0,1.8
0.0,80.0,3,3,3.0,2.0,3699.3,1,0,0,2.0,0.0,5.9
0.0,62.0,4,4,4.0,0.0,2621.3,1,0,0,1.0,2.0,2.9
0.0,105.0,3,3,3.0,2.0,1700.0,0,0,2,1.0,0.0,1.59
0.0,99.0,3,3,4.0,2.0,1915.1,1,0,1,1.0,2.0,2.21
0.0,102.0,3,3,3.0,2.0,1603.018,1,0,0,2.0,2.0,1.48
0.0,18.0,2,3,3.0,2.0,978.23,0,0,0,1.0,2.0,0.98
0.0,12.0,3,3,4.0,2.0,1671.1,0,0,0,2.0,1.0,2.04
0.0,104.0,4,5,4.0,2.0,2017.0,1,0,2,0.0,2.0,1.5
0.0,104.0,4,5,4.0,2.0,2017.0,1,0,2,2.0,0.0,1.49
0.0,104.0,3,4,2.0,2.0,1650.0,1,0,0,0.0,2.0,1.2
0.0,110.0,3,4,3.0,2.0,1525.0,1,0,2,2.0,1.0,0.86
0.0,104.0,4,4,3.0,0.0,1575.0,0,0,2,0.0,2.0,0.9
0.0,114.0,3,4,4.0,2.0,1951.5,1,0,0,0.0,2.0,2.0
0.0,85.0,4,4,2.0,2.0,2211.0,0,0,2,1.0,0.0,1.85
0.0,14.0,3,4,3.0,2.0,2142.0785,1,0,2,1.0,0.0,2.65
0.0,12.0,3,3,3.0,2.0,1367.661,0,0,2,1.0,2.0,1.5
0.0,19.0,3,3,3.0,2.0,1550.0,0,0,2,0.0,0.0,1.75
0.0,14.0,2,2,2.0,2.0,1705.0000000000002,0,0,0,1.0,0.0,1.32
0.0,102.0,2,2,2.0,0.0,1452.0000000000002,0,1,0,0.0,2.0,0.8
0.0,18.0,3,2,4.0,2.0,1550.0,1,0,2,1.0,0.0,1.2
0.0,77.0,4,4,4.0,0.0,4770.700000000001,0,0,0,2.0,2.0,6.5
0.0,16.0,3,4,4.0,2.0,1186.0,1,0,0,0.0,0.0,1.17
0.0,16.0,3,4,3.0,2.0,1305.0,1,0,0,0.0,2.0,1.15
0.0,25.0,3,3,4.0,2.0,1980.0,1,0,0,2.0,2.0,2.48
0.0,70.0,3,3,4.0,2.0,1450.0,0,0,2,1.0,2.0,1.35
0.0,13.0,2,2,3.0,2.0,1118.0,0,0,2,1.0,0.0,1.15
0.0,18.0,3,4,2.0,2.0,1600.0,0,0,0,0.0,0.0,2.95
0.0,82.0,3,4,3.0,2.0,2593.8,1,0,2,1.0,0.0,3.4
0.0,82.0,3,3,3.0,2.0,2252.8,0,1,1,1.0,1.0,2.8
0.0,19.0,3,4,3.0,2.0,2304.5,1,0,0,2.0,2.0,2.15
0.0,12.0,3,3,3.0,2.0,1861.2,0,0,0,1.0,1.0,1.76
0.0,23.0,4,5,4.0,2.0,3245.0000000000005,1,0,0,1.0,0.0,3.45
0.0,22.0,4,5,3.0,2.0,3685.000000000001,1,0,0,1.0,2.0,3.3
0.0,14.0,3,4,4.0,2.0,2519.0,1,0,0,1.0,0.0,1.75
0.0,14.0,4,4,4.0,2.0,3465.0000000000005,1,0,0,1.0,0.0,2.78
0.0,16.0,4,6,4.0,2.0,2590.5,1,0,0,1.0,0.0,1.42
0.0,12.0,4,4,4.0,2.0,2378.2000000000003,0,0,0,1.0,0.0,2.4
0.0,18.0,4,5,4.0,2.0,3056.9,0,0,0,1.0,2.0,2.28
0.0,18.0,2,2,2.0,2.0,1519.1,0,0,0,2.0,2.0,1.9
0.0,18.0,3,3,3.0,2.0,2279.2000000000003,0,0,0,2.0,0.0,3.25
0.0,19.0,3,3,3.0,2.0,2799.5,1,0,0,2.0,2.0,1.6
0.0,14.0,4,5,4.0,2.0,5850.0,0,0,0,1.0,0.0,4.45
0.0,17.0,2,2,4.0,2.0,1502.6,0,0,0,1.0,2.0,0.82
0.0,17.0,3,2,2.0,2.0,580.5,0,0,0,0.0,2.0,0.5
0.0,17.0,3,2,2.0,2.0,580.5,0,0,0,0.0,2.0,0.52
0.0,17.0,2,2,2.0,2.0,440.1,0,0,0,0.0,2.0,0.28
0.0,17.0,2,2,2.0,2.0,440.1,0,0,0,0.0,2.0,0.29
0.0,18.0,2,2,3.0,2.0,945.0,1,0,0,1.0,0.0,0.97
0.0,17.0,2,2,4.0,2.0,1502.6,0,0,2,1.0,2.0,0.8
0.0,12.0,3,3,3.0,2.0,1367.661,1,0,0,1.0,0.0,1.45
0.0,116.0,2,2,3.0,2.0,1392.5,0,0,0,2.0,2.0,1.1
0.0,83.0,2,2,2.0,2.0,1203.2,0,0,0,2.0,2.0,1.4
0.0,85.0,3,3,2.0,2.0,1735.8000000000002,0,0,2,2.0,2.0,1.42
0.0,101.0,4,5,4.0,2.0,2181.8,1,0,1,1.0,0.0,2.95
0.0,24.0,2,2,3.0,2.0,1939.03,0,0,0,1.0,2.0,2.6
0.0,13.0,3,3,4.0,2.0,1500.0,0,0,0,2.0,2.0,1.1
0.0,17.0,2,2,4.0,2.0,1223.8000000000002,0,0,0,1.0,0.0,0.75
0.0,17.0,3,3,4.0,2.0,1554.0,0,0,2,1.0,2.0,1.3
0.0,17.0,3,4,4.0,2.0,2597.1000000000004,1,1,2,1.0,2.0,1.49
0.0,106.0,2,2,3.0,2.0,1422.35,0,0,2,1.0,0.0,1.19
0.0,106.0,2,2,3.0,2.0,1414.4,0,0,0,1.0,0.0,1.15
0.0,13.0,3,4,4.0,2.0,1767.8000000000002,1,0,0,1.0,1.0,0.99
0.0,102.0,2,2,2.0,2.0,850.0,0,0,2,1.0,2.0,0.78
0.0,102.0,3,3,2.0,2.0,1350.0,1,1,2,1.0,2.0,1.15
0.0,18.0,3,3,3.0,2.0,2021.8,0,0,0,1.0,2.0,0.8
0.0,12.0,3,4,4.0,2.0,1186.0,1,0,2,0.0,0.0,2.2
0.0,68.0,3,3,3.0,0.0,1900.0,1,0,2,1.0,2.0,1.55
0.0,85.0,3,3,2.0,2.0,1735.8000000000002,0,0,2,1.0,1.0,1.55
0.0,85.0,3,2,4.0,2.0,1326.0,0,0,2,1.0,1.0,0.9
0.0,5.0,3,3,4.0,0.0,1880.1,1,0,0,0.0,2.0,0.9
0.0,11.0,3,3,4.0,0.0,2365.0,1,0,0,0.0,2.0,0.85
0.0,75.0,3,3,3.0,2.0,2400.0,1,0,2,1.0,2.0,3.0
0.0,75.0,2,2,2.0,2.0,1350.0,0,0,2,1.0,1.0,2.12
0.0,94.0,3,3,3.0,2.0,1600.0,0,0,0,0.0,2.0,1.05
0.0,104.0,3,4,3.0,2.0,2648.8,0,0,0,0.0,2.0,1.65
0.0,103.0,3,3,3.0,2.0,1844.65,1,0,2,0.0,0.0,1.5
0.0,82.0,3,4,4.0,2.0,2593.8,1,0,2,1.0,0.0,3.4
0.0,82.0,3,4,4.0,2.0,2593.8,1,0,2,1.0,0.0,3.5
0.0,82.0,3,4,4.0,2.0,2697.2000000000003,1,0,2,1.0,0.0,3.15
0.0,57.0,4,4,3.0,2.0,2570.0,1,0,0,1.0,2.0,5.25
0.0,82.0,3,3,4.0,2.0,2251.7000000000003,0,0,2,1.0,2.0,2.78
0.0,112.0,3,3,3.0,2.0,1700.0,1,0,0,0.0,2.0,0.72
0.0,70.0,3,3,4.0,0.0,2200.0,1,0,2,0.0,2.0,1.55
0.0,57.0,3,3,4.0,2.0,1385.0,0,1,2,1.0,2.0,1.5
0.0,82.0,3,4,2.0,2.0,2200.0,1,0,2,1.0,0.0,3.05
0.0,72.0,3,4,2.0,2.0,2000.0,1,0,2,1.0,0.0,3.83
0.0,92.0,3,3,2.0,2.0,1938.0,1,0,2,1.0,2.0,2.25
0.0,102.0,4,4,3.0,2.0,1755.0,1,0,0,0.0,0.0,1.4
0.0,24.0,3,5,4.0,2.0,3082.2000000000003,1,0,2,0.0,0.0,3.75
0.0,88.0,3,3,3.0,2.0,2173.6000000000004,1,0,0,0.0,2.0,1.51
0.0,61.0,3,3,4.0,2.0,2000.0,1,0,2,1.0,2.0,2.7
0.0,25.0,4,4,4.0,2.0,2422.8,1,0,0,1.0,0.0,3.35
0.0,85.0,3,3,2.0,2.0,1497.9,0,0,2,1.0,2.0,1.5
0.0,99.0,3,4,4.0,2.0,2498.0,1,0,2,1.0,2.0,2.2
0.0,101.0,4,4,4.0,2.0,1853.15,0,0,1,0.0,0.0,2.55
0.0,99.0,2,2,2.0,2.0,538.2,0,1,2,0.0,2.0,0.45
0.0,102.0,3,3,2.0,2.0,1629.25,0,0,0,0.0,0.0,1.18
0.0,103.0,2,2,3.0,2.0,1171.0,0,0,2,0.0,2.0,0.85
0.0,103.0,3,3,3.0,2.0,1844.65,1,0,0,0.0,2.0,1.49
0.0,67.0,4,5,4.0,2.0,3000.0,1,0,2,1.0,0.0,6.5
0.0,112.0,4,4,3.0,2.0,2039.4,1,0,0,1.0,2.0,1.18
0.0,112.0,3,3,3.0,2.0,1370.7,0,0,2,2.0,2.0,0.8
0.0,102.0,4,4,3.0,2.0,2000.0,1,0,0,1.0,2.0,1.42
0.0,80.0,3,3,3.0,2.0,3245.0,1,0,2,1.0,1.0,5.0
0.0,105.0,3,3,1.0,2.0,2121.9,0,0,2,0.0,2.0,1.72
0.0,80.0,3,3,4.0,2.0,1260.0,0,1,2,1.0,1.0,1.95
0.0,102.0,3,3,3.0,2.0,1187.0,0,0,2,0.0,0.0,0.75
0.0,51.0,3,3,4.0,2.0,2410.1000000000004,1,0,0,0.0,0.0,1.72
0.0,12.0,4,5,4.0,2.0,2600.0,1,0,2,1.0,0.0,2.5
0.0,12.0,3,4,4.0,2.0,1750.0,1,0,2,1.0,2.0,1.7
0.0,64.0,2,2,2.0,0.0,1330.0,0,0,2,1.0,0.0,1.14
0.0,57.0,3,3,3.0,2.0,1320.0,0,0,2,2.0,1.0,1.35
0.0,116.0,2,2,1.0,2.0,403.2,0,0,0,2.0,0.0,0.27
0.0,105.0,4,4,4.0,2.0,2591.6000000000004,1,0,0,2.0,0.0,1.4
0.0,105.0,3,4,4.0,2.0,2123.0,1,0,0,2.0,1.0,1.25
0.0,104.0,2,2,3.0,2.0,1700.0,0,0,2,1.0,2.0,1.18
0.0,104.0,2,2,3.0,2.0,1600.0,0,0,0,1.0,0.0,1.1
0.0,17.0,3,3,3.0,0.0,1743.65,0,0,2,1.0,2.0,1.21
0.0,22.0,4,4,3.0,0.0,3740.000000000001,1,0,2,1.0,2.0,3.45
0.0,12.0,3,3,3.0,2.0,2037.2000000000005,0,0,0,2.0,0.0,1.95
0.0,23.0,4,5,4.0,0.0,3245.0000000000005,1,0,0,1.0,0.0,3.65
0.0,40.0,3,3,3.0,0.0,1777.0,1,0,0,1.0,2.0,2.3
0.0,81.0,3,4,3.0,2.0,2420.0,1,1,2,2.0,2.0,3.4
0.0,118.0,3,3,4.0,2.0,1440.95,0,0,0,1.0,2.0,1.14
0.0,118.0,2,2,4.0,2.0,1183.4,0,0,0,1.0,0.0,0.96
0.0,25.0,3,4,3.0,2.0,2150.0,1,0,0,1.0,2.0,3.05
0.0,25.0,3,4,3.0,2.0,1930.0,1,0,0,1.0,2.0,2.35
0.0,116.0,2,2,3.0,2.0,1390.0,0,0,0,0.0,1.0,1.05
0.0,116.0,2,2,3.0,2.0,1430.0,0,0,0,1.0,2.0,1.02
0.0,116.0,3,5,3.0,2.0,1750.0,1,0,0,0.0,1.0,1.08
0.0,25.0,2,2,2.0,2.0,1738.0000000000002,0,0,0,1.0,0.0,1.75
0.0,25.0,3,3,3.0,2.0,2447.5,0,0,0,1.0,2.0,2.45
0.0,25.0,5,6,4.0,0.0,5908.5,0,0,0,1.0,0.0,6.0
0.0,19.0,3,3,3.0,2.0,1919.5,0,0,0,1.0,2.0,1.68
0.0,12.0,2,2,2.0,2.0,1336.5,0,0,0,1.0,0.0,1.26
0.0,12.0,3,4,4.0,2.0,2136.2000000000003,1,0,0,1.0,0.0,1.82
0.0,23.0,3,4,2.0,2.0,2420.0,1,0,0,1.0,2.0,2.58
0.0,25.0,2,2,3.0,2.0,1730.3000000000002,0,0,0,2.0,0.0,1.75
0.0,18.0,3,3,2.0,2.0,1882.1,0,0,0,2.0,2.0,2.6
0.0,18.0,3,4,2.0,2.0,2203.3,0,0,0,1.0,0.0,2.9
0.0,17.0,3,4,4.0,2.0,2597.1000000000004,1,0,0,1.0,2.0,1.4
0.0,19.0,4,5,4.0,2.0,3465.0000000000005,1,0,0,1.0,0.0,2.95
0.0,19.0,3,4,3.0,2.0,2843.5000000000005,1,0,0,1.0,0.0,2.25
0.0,19.0,3,3,4.0,2.0,1925.0,0,0,0,2.0,2.0,1.4
0.0,19.0,3,2,3.0,2.0,2068.0,0,0,0,1.0,2.0,1.26
0.0,85.0,4,4,1.0,2.0,2167.0,0,0,0,2.0,0.0,1.7
0.0,85.0,3,3,2.0,2.0,1735.8000000000002,0,0,0,1.0,1.0,1.43
0.0,85.0,3,3,1.0,2.0,1724.8000000000002,0,0,0,2.0,0.0,1.3
0.0,85.0,3,3,1.0,2.0,1724.8000000000002,0,0,0,2.0,0.0,1.32
0.0,85.0,4,4,2.0,2.0,2211.0,0,0,0,2.0,1.0,2.0
0.0,85.0,3,3,2.0,2.0,1768.8000000000002,0,0,0,2.0,1.0,1.43
0.0,99.0,4,4,4.0,2.0,3159.2000000000003,1,0,1,1.0,0.0,3.46
0.0,99.0,3,3,4.0,2.0,2345.2000000000003,1,0,1,1.0,2.0,2.25
0.0,19.0,3,3,3.0,0.0,1550.0,0,0,0,0.0,0.0,1.7
0.0,19.0,3,3,4.0,2.0,2086.9,0,0,0,1.0,0.0,1.8
0.0,19.0,3,2,4.0,2.0,1541.6,0,0,0,1.0,0.0,1.35
0.0,80.0,3,4,3.0,0.0,3276.9,1,0,2,1.0,0.0,5.4
0.0,68.0,3,3,4.0,0.0,2000.0,0,0,2,1.0,2.0,1.55
0.0,92.0,2,2,2.0,2.0,1530.35,0,0,2,1.0,0.0,1.6
0.0,70.0,4,4,4.0,2.0,2300.0,0,0,2,1.0,2.0,2.09
0.0,68.0,3,3,4.0,0.0,2100.0,1,0,2,1.0,2.0,1.75
0.0,102.0,3,3,3.0,2.0,1350.0,1,0,2,0.0,2.0,1.38
0.0,80.0,3,3,3.0,2.0,1600.0,1,0,2,0.0,2.0,2.25
0.0,99.0,3,4,4.0,2.0,2313.3,1,0,1,1.0,0.0,2.4
0.0,102.0,3,3,3.0,2.0,1600.0,1,0,2,1.0,2.0,1.72
0.0,95.0,3,4,3.0,0.0,1668.0,1,0,0,1.0,2.0,0.88
0.0,102.0,5,7,4.0,2.0,3200.0,1,0,2,1.0,0.0,3.15
0.0,51.0,3,3,3.0,2.0,1444.385,0,0,2,0.0,2.0,1.72
0.0,92.0,2,2,3.0,2.0,1556.5000000000002,0,0,2,0.0,0.0,1.47
0.0,89.0,3,4,3.0,0.0,1982.2000000000005,1,0,0,0.0,2.0,1.1
0.0,89.0,4,4,3.0,0.0,2412.3,1,0,0,2.0,0.0,1.32
0.0,89.0,4,4,3.0,0.0,2585.0,1,0,0,1.0,2.0,1.3
0.0,89.0,4,4,3.0,0.0,2585.0,1,0,0,0.0,2.0,1.35
0.0,81.0,4,4,3.0,2.0,2700.0,1,0,2,1.0,2.0,3.0
0.0,105.0,3,3,4.0,2.0,1548.0,0,0,2,1.0,2.0,1.6
0.0,62.0,4,4,3.0,0.0,2200.0,1,0,2,1.0,2.0,3.0
0.0,5.0,3,3,4.0,0.0,1900.0,1,0,0,0.0,2.0,0.9
0.0,68.0,3,4,4.0,0.0,1900.0,1,0,2,2.0,2.0,1.75
0.0,12.0,3,3,3.0,2.0,2037.2000000000005,0,0,0,0.0,2.0,2.0
0.0,12.0,3,3,3.0,2.0,1861.2,0,0,0,0.0,2.0,1.8
0.0,19.0,3,3,3.0,2.0,1550.0,0,0,0,2.0,0.0,1.6
0.0,22.0,3,3,3.0,2.0,1550.0,0,0,2,1.0,0.0,1.4
0.0,22.0,3,3,4.0,2.0,1850.0,1,0,2,1.0,2.0,1.8
0.0,82.0,4,4,4.0,0.0,2585.0,1,0,2,1.0,2.0,2.7
0.0,105.0,3,3,3.0,2.0,1900.0,0,0,0,0.0,2.0,1.55
0.0,100.0,3,4,2.0,2.0,1969.0,1,0,2,1.0,0.0,1.15
0.0,12.0,3,3,3.0,2.0,1367.661,0,0,2,1.0,0.0,1.49
0.0,12.0,3,4,2.0,2.0,1652.6765,1,0,2,1.0,0.0,1.91
0.0,102.0,3,3,3.0,0.0,1508.25,0,0,2,1.0,2.0,1.05
0.0,13.0,4,6,4.0,2.0,2728.75,1,0,0,1.0,2.0,2.14
0.0,33.0,2,2,3.0,0.0,1556.5000000000002,0,0,0,2.0,0.0,1.02
0.0,33.0,1,1,2.0,0.0,585.0,0,0,0,2.0,2.0,0.56
0.0,75.0,2,3,2.0,2.0,1705.0000000000002,0,0,0,1.0,2.0,2.5
0.0,76.0,3,3,3.0,0.0,1870.0,0,0,2,2.0,0.0,2.0
0.0,78.0,3,4,4.0,0.0,1888.7,0,0,2,2.0,2.0,2.2
0.0,18.0,3,4,3.0,0.0,1771.32,0,0,2,2.0,2.0,1.65
0.0,88.0,2,2,2.0,0.0,1721.5000000000002,0,0,0,2.0,0.0,1.6
0.0,100.0,2,2,2.0,2.0,1430.0000000000002,0,0,2,0.0,1.0,0.85
0.0,12.0,3,3,3.0,2.0,1367.661,1,0,0,2.0,2.0,1.4
0.0,57.0,3,3,2.0,2.0,1573.0000000000002,0,0,2,2.0,0.0,2.09
0.0,62.0,3,3,4.0,0.0,2267.1000000000004,0,0,2,2.0,2.0,2.51
0.0,68.0,3,3,4.0,0.0,2420.0,1,0,2,2.0,2.0,1.69
0.0,33.0,2,2,3.0,0.0,1556.5000000000002,0,0,0,2.0,0.0,0.98
0.0,18.0,4,4,4.0,2.0,2500.0,1,0,2,1.0,0.0,2.0
0.0,62.0,3,3,3.0,0.0,1985.5,0,0,2,2.0,1.0,1.95
0.0,57.0,3,3,1.0,2.0,1498.2,0,1,2,2.0,1.0,2.1
0.0,70.0,3,3,3.0,2.0,2200.0,1,0,2,2.0,2.0,1.55
0.0,62.0,3,4,3.0,0.0,1750.75,1,0,2,1.0,2.0,1.98
0.0,70.0,4,4,4.0,0.0,2160.0,0,0,2,0.0,2.0,2.05
0.0,66.0,3,3,4.0,2.0,2070.0,0,0,2,2.0,2.0,1.4
0.0,19.0,3,3,4.0,2.0,1466.0,0,1,0,1.0,2.0,1.4
0.0,13.0,4,6,4.0,2.0,2737.75,1,0,2,1.0,2.0,2.36
0.0,19.0,3,3,3.0,2.0,1650.0,0,1,2,1.0,0.0,1.65
0.0,23.0,3,4,2.0,2.0,2095.75,1,0,2,1.0,2.0,2.65
0.0,14.0,4,4,4.0,2.0,2970.0,1,0,2,1.0,0.0,2.63
0.0,14.0,3,4,4.0,2.0,2315.0,1,0,2,1.0,2.0,2.25
0.0,14.0,4,4,4.0,2.0,2610.0,1,0,0,1.0,0.0,2.55
0.0,13.0,2,2,3.0,2.0,1250.0,0,0,2,1.0,2.0,1.15
0.0,70.0,3,3,4.0,2.0,1900.0,1,0,0,1.0,2.0,1.45
0.0,14.0,4,4,4.0,2.0,3060.0,1,0,2,1.0,0.0,2.6
0.0,12.0,3,4,3.0,2.0,1367.661,1,0,2,1.0,2.0,1.55
0.0,88.0,2,2,3.0,0.0,1562.0000000000002,0,0,0,0.0,2.0,1.2
0.0,87.0,3,3,3.0,2.0,1594.95,1,0,0,0.0,2.0,1.55
0.0,87.0,3,4,3.0,2.0,1594.95,1,0,2,0.0,2.0,1.65
0.0,104.0,2,2,3.0,2.0,1804.0,0,0,0,0.0,2.0,1.05
0.0,110.0,3,3,3.0,2.0,1540.0,0,0,0,1.0,2.0,1.29
0.0,83.0,2,2,2.0,2.0,630.0,0,0,0,0.0,1.0,0.56
0.0,110.0,3,3,2.0,2.0,1650.0,0,0,0,0.0,0.0,1.26
0.0,104.0,4,6,3.0,2.0,3890.0,1,0,0,1.0,2.0,1.91
0.0,104.0,4,6,3.0,2.0,3920.0,1,0,0,1.0,0.0,2.2
0.0,104.0,3,4,3.0,2.0,2399.0,0,1,0,1.0,0.0,1.98
0.0,104.0,2,2,3.0,2.0,1630.0,0,1,0,1.0,2.0,1.11
0.0,99.0,3,4,4.0,2.0,2090.0,1,0,1,1.0,0.0,2.25
0.0,103.0,3,3,3.0,2.0,1610.0,0,0,0,1.0,2.0,1.05
0.0,101.0,4,4,4.0,2.0,1853.15,0,0,0,0.0,1.0,2.6
0.0,104.0,2,2,3.0,2.0,1550.0,0,0,0,1.0,0.0,1.04
0.0,110.0,3,3,2.0,2.0,1918.4,0,0,0,0.0,0.0,1.25
0.0,24.0,3,3,2.0,2.0,2225.56,0,0,2,1.0,0.0,3.4
0.0,110.0,3,3,3.0,0.0,1873.3,1,0,0,0.0,0.0,1.25
0.0,105.0,2,2,1.0,2.0,450.9,1,0,0,0.0,2.0,0.41
0.0,102.0,2,2,2.0,2.0,1150.0,0,0,2,1.0,0.0,0.75
0.0,110.0,4,4,4.0,0.0,2436.5,1,0,0,0.0,0.0,1.7
0.0,111.0,2,2,2.0,2.0,1170.5,0,1,0,2.0,2.0,0.87
0.0,110.0,3,3,3.0,0.0,1476.1,1,0,0,1.0,0.0,1.25
0.0,99.0,3,4,4.0,2.0,1645.6,1,0,0,1.0,0.0,2.35
0.0,14.0,3,4,4.0,2.0,2519.0,1,0,0,1.0,0.0,1.73
0.0,16.0,2,2,3.0,2.0,1200.0,0,0,2,1.0,2.0,0.97
0.0,16.0,4,4,4.0,2.0,2100.0,1,0,2,1.0,0.0,1.35
0.0,116.0,3,5,3.0,2.0,1773.35,1,0,0,2.0,0.0,1.32
0.0,118.0,2,2,3.0,2.0,1402.5,0,0,0,1.0,0.0,0.71
0.0,118.0,2,2,2.0,2.0,1602.7,0,0,2,1.0,2.0,0.78
0.0,80.0,3,4,3.0,2.0,2803.0,1,0,0,0.0,2.0,5.5
0.0,99.0,3,4,4.0,2.0,1892.6,1,0,1,1.0,0.0,2.3
0.0,114.0,2,2,2.0,2.0,1300.0,0,0,0,1.0,2.0,0.43
0.0,17.0,2,2,3.0,2.0,1318.9,0,0,2,1.0,2.0,0.98
0.0,17.0,2,2,4.0,2.0,1226.0500000000002,0,0,2,1.0,2.0,0.8
0.0,14.0,4,4,4.0,2.0,3465.0000000000005,1,0,0,1.0,0.0,2.65
0.0,57.0,3,3,2.0,2.0,1539.75,0,1,2,1.0,1.0,2.35
0.0,17.0,3,3,4.0,2.0,1725.65,0,0,2,1.0,1.0,1.29
0.0,14.0,3,4,4.0,2.0,2000.0,1,0,0,1.0,0.0,1.83
0.0,17.0,3,4,4.0,2.0,2099.55,1,0,2,1.0,2.0,1.39
0.0,102.0,3,3,2.0,2.0,1200.0,1,1,2,1.0,2.0,1.12
0.0,18.0,2,2,2.0,2.0,1501.5000000000002,0,0,2,1.0,2.0,0.65
0.0,111.0,3,4,4.0,2.0,1872.25,1,0,0,1.0,2.0,1.5
0.0,111.0,4,4,3.0,2.0,2996.4,1,0,0,1.0,2.0,1.9
0.0,64.0,3,3,3.0,0.0,2000.0,0,1,2,1.0,2.0,2.35
0.0,33.0,1,1,1.0,0.0,808.5000000000001,0,0,2,2.0,2.0,0.6
0.0,40.0,3,3,1.0,2.0,1507.0000000000002,0,0,2,2.0,0.0,2.0
0.0,92.0,2,2,4.0,2.0,1300.0,0,0,0,1.0,0.0,1.57
0.0,50.0,3,3,4.0,2.0,1791.0,1,0,0,0.0,2.0,1.44
0.0,50.0,3,3,3.0,2.0,1400.0,0,0,0,0.0,2.0,1.26
0.0,84.0,2,2,2.0,2.0,1200.0,0,0,2,1.0,0.0,1.05
0.0,67.0,4,4,3.0,0.0,3729.000000000001,1,0,2,2.0,2.0,6.44
0.0,77.0,4,4,4.0,2.0,4200.0,1,0,2,2.0,0.0,7.56
0.0,57.0,3,3,4.0,0.0,2450.0,1,0,2,2.0,1.0,3.8
0.0,68.0,4,4,2.0,0.0,2177.5,1,0,1,1.0,2.0,6.75
0.0,110.0,2,2,3.0,2.0,1225.0,0,0,2,0.0,0.0,0.65
0.0,19.0,3,4,4.0,2.0,1797.0,1,0,0,1.0,2.0,1.75
0.0,49.0,3,4,4.0,2.0,1900.0,1,0,2,2.0,2.0,1.54
0.0,12.0,3,3,3.0,2.0,1815.0,1,0,2,2.0,2.0,1.4
0.0,12.0,2,2,2.0,2.0,1006.5,0,0,0,1.0,0.0,0.97
0.0,12.0,2,2,2.0,2.0,1494.9,0,0,0,1.0,2.0,1.35
0.0,12.0,3,4,4.0,2.0,2136.2000000000003,1,0,2,2.0,0.0,1.75
0.0,13.0,4,6,4.0,2.0,3162.5000000000005,1,0,2,1.0,2.0,2.2
0.0,18.0,3,3,3.0,2.0,1460.0,0,0,0,0.0,0.0,2.45
0.0,16.0,4,6,4.0,2.0,1535.0,1,0,0,1.0,0.0,1.5
0.0,25.0,3,4,4.0,2.0,1940.0,1,0,0,0.0,2.0,2.4
0.0,25.0,3,3,4.0,2.0,1890.0,0,0,0,1.0,2.0,2.45
0.0,25.0,3,3,4.0,2.0,2460.0,1,0,0,1.0,2.0,3.0
0.0,25.0,3,2,2.0,2.0,1420.0,0,0,0,0.0,2.0,1.65
0.0,16.0,2,2,4.0,2.0,1120.0,0,0,0,0.0,2.0,0.88
0.0,16.0,2,2,4.0,2.0,940.0,0,0,0,0.0,1.0,0.88
0.0,16.0,3,4,4.0,2.0,1186.0,1,0,0,0.0,0.0,1.28
0.0,16.0,4,5,4.0,2.0,1535.0,1,0,0,0.0,2.0,1.34
0.0,16.0,4,5,4.0,2.0,1535.0,1,0,0,0.0,0.0,1.32
0.0,16.0,3,4,4.0,2.0,1186.0,1,0,0,0.0,0.0,1.13
0.0,116.0,4,5,4.0,2.0,2150.0,1,0,0,0.0,1.0,1.38
0.0,116.0,3,3,3.0,2.0,1790.0,1,0,0,0.0,2.0,1.16
0.0,25.0,3,3,3.0,2.0,2098.0,1,0,0,1.0,2.0,2.33
0.0,25.0,3,4,3.0,2.0,2600.0,1,0,0,1.0,0.0,3.05
